time_us,energy_uk,energy_uk_std_err,episode_count
0.0,392.27107170202015,5.8977035988259106,4000
27.30000000000001,395.59219553537986,6.022132423832734,4000
54.60000000000002,420.4773095953392,6.472953609441928,4000
81.90000000000003,455.97553568031213,7.084994488206946,4000
109.19999999999996,492.1782858110142,7.735225715076386,4000
136.49999999999997,528.5241453019438,8.32412567599849,4000
163.79999999999998,567.1503413818887,8.787552772464963,4000
191.1,611.7114236628474,9.183244552701622,4000
218.4,658.1262795604407,9.555471857990415,4000
245.70000000000002,706.3664907531983,9.896284719514862,4000
273.0,755.4452075122804,10.178849072823999,4000
300.30000000000007,713.93601285771,11.18971156105024,3136
327.6,693.9536895696316,11.83731912129727,2673
354.9000000000001,709.2487068717242,12.53454102738343,2389
382.20000000000005,727.3221726169126,13.259185484429784,2173
409.5,741.957927480734,14.102480934759654,1942
436.80000000000007,761.2989779517112,14.938763470196289,1776
464.1,765.8120760449904,15.748740176981196,1598
491.4,775.9742431686324,16.71945850374163,1434
518.7,771.1853200080502,17.663044489269424,1280
546.0000000000001,787.794188362806,18.687325855507535,1154
573.3000000000001,778.5764912620918,19.794653198166923,1017
600.6000000000001,773.2118795238877,21.10818728281306,899
627.9000000000001,789.6619744376507,22.70372884807988,797
655.2000000000002,771.8746686746941,24.170972954742716,697
682.5000000000001,760.7070456307596,25.670333124327843,614
709.8000000000001,754.7539634385428,27.172582406576055,548
737.1000000000001,746.8151579960489,28.47239971964782,494
764.4000000000001,744.8486595507145,30.23826382505614,435
791.7000000000002,752.8497476238194,32.02491676442163,390
818.9999999999999,747.2485101711007,34.43026907850915,340
846.3,741.0544287198173,36.57400844734227,301
873.5999999999999,714.8102748486598,39.020116267521544,268
900.9000000000001,726.6528494859432,41.97779984585178,236
928.1999999999998,744.7217941383424,45.37298282104847,209
955.5,736.9226831220618,47.84298572135667,192
982.8,747.2626421254698,51.40797405862822,168
1010.0999999999999,742.7450049793931,53.24801664531042,158
1037.3999999999999,731.2763047802708,57.10995911103335,140
1064.7,714.8927259571796,60.61026032696439,126
1092.0,690.6752550458119,62.782835762508896,111
1119.3,684.3747749365854,64.04427038779795,104
1146.6,683.2128629590799,70.61781486311675,89
1173.8999999999999,667.0774906601757,74.73219700432108,80
1201.2,693.4019970682821,80.2953739687526,73
1228.5,654.5291183592908,81.49447143835492,67
1255.8,659.7183554304552,85.59358959922325,62
1283.1,596.8180974931611,85.58665534159404,57
1310.4,631.6705410227163,92.12736853124183,53
1337.6999999999998,610.5141119599928,94.16909652181504,50
1365.0,534.1973711842212,95.73132854707008,45
1392.3,478.08443762240665,97.58467218702414,40
1419.6000000000001,462.74674995090595,99.45045504463077,37
1446.8999999999999,527.439364403279,108.9987377426138,34
1474.2,524.3206576807161,119.62006907673627,31
1501.5,426.0372327705917,122.84037925934582,27
1528.8,427.7279055867913,128.69350447748016,26
1556.1,367.28395956015976,126.77912947114804,24
1583.4,391.13690603540533,134.93323000081526,23
1610.6999999999998,307.8802951975819,129.7550809678081,21
1638.0,314.6754961007938,130.23311926181177,21
1665.3,309.3730246360649,148.0203783038717,18
1692.6,131.05350414085143,92.73905938957147,16
1719.8999999999999,134.10031469936675,91.43243867044372,16
1747.2,138.6643135696425,90.5085093305354,16
1774.5,142.59853564273746,88.6625109542551,16
1801.8000000000002,142.44245837057937,84.40216238709985,16
1829.0999999999997,147.64005829948556,82.25054530809736,15
1856.3999999999999,151.890629466814,79.16381406497557,14
1883.6999999999998,210.42027856827028,128.92888599412447,14
1910.9999999999998,249.41026659750648,160.10871817820478,14
1938.3,48.648363915081745,18.474110848888177,12
1965.6000000000001,59.238952299587915,23.144433248849822,11
1992.9000000000003,67.76866221600169,26.103161152623645,11
2020.1999999999996,77.8037723467386,28.616954610388596,11
2047.4999999999998,89.28483852949864,31.081463951306517,11
2074.7999999999997,99.99791933243449,33.80790349161624,11
2102.1,109.48926467449752,36.799283539304405,11
2129.3999999999996,118.318750963424,39.399249243720455,11
2156.7,138.9523865642573,44.898067584402085,10
2183.9999999999995,146.98227675961303,48.66313523283009,10
2211.2999999999997,115.90207091826866,41.85320033550242,9
2238.5999999999995,123.13213644885572,46.535457505364846,9
2265.8999999999996,130.70331239090154,51.27683007093034,9
2293.2,140.32732168923354,55.99639599240374,9
2320.5,150.9895393733681,60.98225932963175,9
2347.7999999999997,177.94036359876617,72.58730955944749,8
2375.0999999999995,191.80910139864608,77.87299067601879,8
2402.3999999999996,165.68374836313632,83.64987403602576,7
2429.7,182.8192717172289,89.94980980873048,7
2456.9999999999995,200.11958431454926,96.10282022378303,7
2484.2999999999997,115.28435399814593,47.3223237278951,6
2511.6,126.16867516809414,53.148426219399276,6
2538.8999999999996,136.0446679985263,58.70656675049267,6
2566.2,146.00202621012477,63.71646862922093,6
2593.4999999999995,157.53825697347085,68.50019503542183,6
2620.7999999999997,165.82321994341865,87.32095069429514,5
2648.1,177.33373193694047,91.95003067960039,5
2675.4,189.3484401557775,96.80904604050623,5
2702.6999999999994,200.0951848354736,101.93073088131865,5
