time_us,energy_uk,energy_uk_std_err,episode_count
0.0,412.19615614396787,6.770605000480969,4000
27.30000000000001,405.8948256244697,6.808713435259531,4000
54.60000000000002,406.3241983219913,6.936573578304413,4000
81.90000000000003,408.6410385805059,7.056738534711647,4000
109.19999999999996,406.37277781072555,7.155346311762352,4000
136.49999999999997,398.3100440185667,7.2532262436712385,4000
163.79999999999998,390.20339062176066,7.341116127422136,4000
191.1,383.84772099179895,7.39751864342431,4000
218.4,378.8507667505665,7.448072870877145,4000
245.70000000000002,375.265433792781,7.502813009137906,4000
273.0,370.89346085937547,7.560062780280012,4000
300.30000000000007,351.6706239027055,7.293685548256287,3955
327.6,331.5286234146147,7.020956552616439,3901
354.9000000000001,310.4804798841089,6.528580414443187,3845
382.20000000000005,304.1875803351721,6.502489994186489,3821
409.5,293.82620228373116,6.222227592594006,3790
436.80000000000007,289.43044480517756,6.199643044028785,3763
464.1,283.9379645019892,6.177876726327502,3735
491.4,279.9374591334181,6.212725710237523,3711
518.7,275.6473859269669,6.2427382977904875,3685
546.0000000000001,267.63612019647445,6.155261121263069,3651
573.3000000000001,262.75617801687184,6.147646930368234,3621
600.6000000000001,257.42590691218123,6.121192718230261,3588
627.9000000000001,249.1077527272016,6.013606427853448,3550
655.2000000000002,243.6062080886472,6.019720410475307,3515
682.5000000000001,238.40835168693573,5.970304650936141,3485
709.8000000000001,233.03898046001336,5.950399976114068,3452
737.1000000000001,228.5106904718751,5.939404697719897,3422
764.4000000000001,223.84390938743255,5.919747649349821,3393
791.7000000000002,221.18277962446683,5.935848040054061,3363
818.9999999999999,219.05786021178326,5.935932643975074,3336
846.3,215.5398827653558,5.909389151602619,3303
873.5999999999999,210.86402179975602,5.848454074223869,3274
900.9000000000001,206.51640916130762,5.760662914108184,3242
928.1999999999998,204.43362772390134,5.710233319189551,3215
955.5,200.05161233648082,5.645111556171526,3174
982.8,199.05818791316855,5.686006085574514,3152
1010.0999999999999,196.36682641527392,5.687198416774548,3126
1037.3999999999999,197.1366592524087,5.739845798843025,3109
1064.7,196.6361938615394,5.713313563069475,3088
1092.0,198.75789195182438,5.8058139004220894,3066
1119.3,199.9204377948351,5.838215128899814,3048
1146.6,202.33088544344912,5.95304246160738,3026
1173.8999999999999,204.7342956418806,6.06286987366738,3008
1201.2,204.10721660477023,6.138826413274795,2981
1228.5,205.17495021192957,6.228026147345771,2967
1255.8,203.26516170691767,6.236112142680542,2939
1283.1,204.50910442629151,6.284731751178647,2920
1310.4,204.47109693130002,6.289308341189385,2898
1337.6999999999998,206.64762813589664,6.360307134209218,2883
1365.0,208.27884606825313,6.469701451712949,2866
1392.3,208.9455646915534,6.551998017664625,2844
1419.6000000000001,211.1917720401595,6.6559289358562514,2828
1446.8999999999999,211.1088538764155,6.7406703435326705,2799
1474.2,211.23893748731615,6.801141629958813,2782
1501.5,213.8592548576027,6.913170724954388,2768
1528.8,214.5564523159336,7.023791844124421,2747
1556.1,215.07950247764342,7.085311981355566,2727
1583.4,216.06280574652516,7.17901657112825,2708
1610.6999999999998,217.69259638367106,7.272249834745577,2691
1638.0,221.64621001916376,7.452126371592287,2676
1665.3,222.53032608218825,7.565512193069594,2654
1692.6,223.98362299784932,7.673778788557184,2641
1719.8999999999999,219.3140039817911,7.623630624099628,2612
1747.2,218.44444765207393,7.685232630858693,2592
1774.5,218.5008007619752,7.722077828979307,2575
1801.8000000000002,218.05511929846992,7.746920279029821,2556
1829.0999999999997,218.50831372374518,7.815317324808043,2540
1856.3999999999999,217.90697583380933,7.864211342531559,2523
1883.6999999999998,217.06737387149371,7.878804321550814,2503
1910.9999999999998,217.74823154377825,7.9594391224233405,2485
1938.3,215.30153127175745,7.972157355378102,2467
1965.6000000000001,212.33181920958464,7.9536362145705475,2447
1992.9000000000003,210.35042640287028,7.98294427837697,2422
2020.1999999999996,207.92276154193684,7.925572120131192,2402
2047.4999999999998,207.19300222100898,7.967068227212164,2382
2074.7999999999997,204.4782783870457,7.951232158984249,2364
2102.1,201.90543703504704,7.921523362205898,2345
2129.3999999999996,198.68419127868856,7.845995792535713,2326
2156.7,197.5538095628836,7.868167753883541,2306
2183.9999999999995,193.53660764739033,7.741047304446967,2283
2211.2999999999997,190.7031078840362,7.679371295124448,2263
2238.5999999999995,188.60147633556974,7.6708282123155165,2244
2265.8999999999996,186.35154275352954,7.621266352862624,2222
2293.2,185.8212288281498,7.63426619644893,2204
2320.5,185.47087715374292,7.693685070983517,2186
2347.7999999999997,182.81873335660035,7.659826112054094,2166
2375.0999999999995,178.22145787917628,7.50780195753941,2146
2402.3999999999996,175.17087047574492,7.424882839876313,2126
2429.7,172.3936272370574,7.4008589195091465,2106
2456.9999999999995,170.3766847246173,7.368177036604197,2088
2484.2999999999997,171.87369187017467,7.462172672750036,2080
2511.6,173.21272164094387,7.547730757346263,2071
2538.8999999999996,170.48100318885483,7.579122757729397,2051
2566.2,167.63440507799933,7.545956225554745,2032
2593.4999999999995,170.05011094354316,7.670521608807335,2023
2620.7999999999997,166.51409554026307,7.575139044841569,2005
2648.1,166.3823916795573,7.591722027549014,1995
2675.4,167.00101342635105,7.6617303158431325,1983
2702.6999999999994,164.2414231278915,7.53323566185597,1967
