T_y,T_z,T_y_uK,T_z_uK,Transmission
0.000375,0.00015510204081632654,375.0,155.10204081632654,0.2862839685511816
0.000375,0.00015918367346938776,375.0,159.18367346938777,0.2899837562358899
0.000375,0.00016326530612244898,375.0,163.26530612244898,0.2933765997696875
0.000375,0.0001673469387755102,375.0,167.3469387755102,0.2955604913298982
0.000375,0.00017142857142857143,375.0,171.42857142857144,0.29874502260519376
0.000375,0.00017551020408163265,375.0,175.51020408163265,0.3012286874760397
0.000375,0.00017959183673469387,375.0,179.59183673469389,0.30413491245420143
0.000375,0.00018367346938775512,375.0,183.67346938775512,0.3059122202357889
0.000375,0.00018775510204081632,375.0,187.75510204081633,0.30885872096680456
0.000375,0.00019183673469387754,375.0,191.83673469387756,0.31249876541881666
0.000375,0.0001959183673469388,375.0,195.9183673469388,0.3139183709421566
0.000375,0.00019999999999999998,375.0,200.0,0.31655817160435845
0.0005,0.0,500.0,0.0,0.1823029960780429
0.0005,4.081632653061224e-06,500.0,4.081632653061225,0.1844912748676642
0.0005,8.163265306122448e-06,500.0,8.16326530612245,0.18677011563422988
0.0005,1.2244897959183674e-05,500.0,12.244897959183675,0.18915714412376178
0.0005,1.6326530612244897e-05,500.0,16.3265306122449,0.19147952176101243
0.0005,2.0408163265306123e-05,500.0,20.408163265306122,0.19387203122684357
0.0005,2.448979591836735e-05,500.0,24.48979591836735,0.19630992819424356
0.0005,2.857142857142857e-05,500.0,28.571428571428573,0.19884717597871518
0.0005,3.265306122448979e-05,500.0,32.6530612244898,0.20163529405207603
0.0005,3.673469387755102e-05,500.0,36.734693877551024,0.2042029778310969
0.0005,4.0816326530612245e-05,500.0,40.816326530612244,0.20698253245788853
0.0005,4.489795918367347e-05,500.0,44.89795918367347,0.20970556588331013
0.0005,4.89795918367347e-05,500.0,48.9795918367347,0.2125517609210812
0.0005,5.306122448979592e-05,500.0,53.06122448979592,0.2153699679635786
0.0005,5.714285714285714e-05,500.0,57.142857142857146,0.2182393093112175
0.0005,6.122448979591836e-05,500.0,61.224489795918366,0.2207461082524212
0.0005,6.530612244897959e-05,500.0,65.3061224489796,0.22373967947622542
0.0005,6.938775510204081e-05,500.0,69.38775510204081,0.22685339996001233
0.0005,7.346938775510205e-05,500.0,73.46938775510205,0.22968987955357859
0.0005,7.755102040816327e-05,500.0,77.55102040816327,0.23247620359458865
0.0005,8.163265306122449e-05,500.0,81.63265306122449,0.23548174155815293
0.0005,8.571428571428571e-05,500.0,85.71428571428572,0.23890065922811984
0.0005,8.979591836734694e-05,500.0,89.79591836734694,0.24122549343722524
0.0005,9.387755102040816e-05,500.0,93.87755102040816,0.24455766025561843
0.0005,9.79591836734694e-05,500.0,97.9591836734694,0.247240770097035
0.0005,0.00010204081632653062,500.0,102.04081632653062,0.2502664066170648
0.0005,0.00010612244897959184,500.0,106.12244897959184,0.2532748543281623
0.0005,0.00011020408163265305,500.0,110.20408163265306,0.25594929233872127
0.0005,0.00011428571428571428,500.0,114.28571428571429,0.25855170292785506
0.0005,0.0001183673469387755,500.0,118.36734693877551,0.26208551237100813
0.0005,0.00012244897959183673,500.0,122.44897959183673,0.2650892112019928
0.0005,0.00012653061224489795,500.0,126.53061224489797,0.2673118036195308
0.0005,0.00013061224489795917,500.0,130.6122448979592,0.2706737545546235
0.0005,0.00013469387755102042,500.0,134.69387755102042,0.27396434361458427
0.0005,0.00013877551020408162,500.0,138.77551020408163,0.27598407451932805
0.0005,0.00014285714285714287,500.0,142.85714285714286,0.2789217779004443
0.0005,0.0001469387755102041,500.0,146.9387755102041,0.2821099485859946
0.0005,0.00015102040816326529,500.0,151.0204081632653,0.28436077355047346
0.0005,0.00015510204081632654,500.0,155.10204081632654,0.28836078477880844
0.0005,0.00015918367346938776,500.0,159.18367346938777,0.289548446080738
0.0005,0.00016326530612244898,500.0,163.26530612244898,0.2936001176746058
0.0005,0.0001673469387755102,500.0,167.3469387755102,0.2962504657481635
0.0005,0.00017142857142857143,500.0,171.42857142857144,0.2994277759137534
0.0005,0.00017551020408163265,500.0,175.51020408163265,0.30141081356859445
0.0005,0.00017959183673469387,500.0,179.59183673469389,0.30470606029761077
0.0005,0.00018367346938775512,500.0,183.67346938775512,0.30676756129116245
0.0005,0.00018775510204081632,500.0,187.75510204081633,0.3104680166818591
0.0005,0.00019183673469387754,500.0,191.83673469387756,0.31273410274656804
0.0005,0.0001959183673469388,500.0,195.9183673469388,0.31568145494614924
0.0005,0.00019999999999999998,500.0,200.0,0.31806416390435305
